Location,Entry Id,Created Date,Action,Amount,Cash Drawer,Payout Reason,No Sale Reason,Comment,Employee,Employee 2
2919 Blanco Rd,800000030623628168,10/11/25 10:29 AM,CASH_PAYMENT,25.73,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030624137955,10/11/25 10:41 AM,CASH_PAYMENT,37.75,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030624267064,10/11/25 10:44 AM,CASH_PAYMENT,23.70,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030624458533,10/11/25 10:48 AM,CASH_PAYMENT,0.81,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030624693384,10/11/25 10:53 AM,CASH_PAYMENT,1.41,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030624939129,10/11/25 10:58 AM,CASH_PAYMENT,9.72,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030624972666,10/11/25 10:59 AM,CASH_PAYMENT,44.66,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030625006797,10/11/25 10:59 AM,CASH_PAYMENT,31.90,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030625216641,10/11/25 11:03 AM,CASH_PAYMENT,8.68,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030625429673,10/11/25 11:07 AM,CASH_PAYMENT,20.00,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030625990939,10/11/25 11:17 AM,CASH_PAYMENT,14.92,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030626046294,10/11/25 11:18 AM,CASH_PAYMENT,7.34,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030626112081,10/11/25 11:19 AM,CASH_PAYMENT,8.62,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030626271635,10/11/25 11:22 AM,CASH_PAYMENT,14.06,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030626645678,10/11/25 11:28 AM,CASH_PAYMENT,7.77,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030626975219,10/11/25 11:34 AM,CASH_PAYMENT,26.60,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627137797,10/11/25 11:36 AM,CASH_PAYMENT,49.55,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627258364,10/11/25 11:38 AM,CASH_PAYMENT,8.09,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627351617,10/11/25 11:40 AM,CASH_PAYMENT,23.33,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627650955,10/11/25 11:44 AM,CASH_PAYMENT,2.15,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627696571,10/11/25 11:45 AM,CASH_PAYMENT,22.81,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627758082,10/11/25 11:46 AM,CASH_PAYMENT,7.46,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030627807405,10/11/25 11:47 AM,CASH_PAYMENT,5.40,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030628753368,10/11/25 12:02 PM,CASH_PAYMENT,8.63,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030629074994,10/11/25 12:07 PM,CASH_PAYMENT,10.78,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030629382202,10/11/25 12:12 PM,CASH_PAYMENT,54.43,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030630425192,10/11/25 12:28 PM,CASH_PAYMENT,18.12,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030630626948,10/11/25 12:31 PM,CASH_PAYMENT,4.30,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030630984794,10/11/25 12:36 PM,CASH_PAYMENT,11.65,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030631742049,10/11/25 12:48 PM,CASH_PAYMENT,28.45,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030632453258,10/11/25 12:59 PM,CASH_PAYMENT,4.75,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030632700348,10/11/25 1:03 PM,CASH_PAYMENT,21.08,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030633063309,10/11/25 1:08 PM,CASH_PAYMENT,2.70,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030633285736,10/11/25 1:12 PM,CASH_PAYMENT,9.50,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030633917610,10/11/25 1:22 PM,CASH_PAYMENT,23.67,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030633975427,10/11/25 1:22 PM,CASH_PAYMENT,21.36,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030635073105,10/11/25 1:40 PM,CASH_PAYMENT,31.36,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030636018108,10/11/25 1:55 PM,TIP_OUT,-52.96,Front Box Cash Drawer,,,Tips paid out from shift review.,Martina Ovalle ,Sami Martinez 
2919 Blanco Rd,800000030636190525,10/11/25 1:58 PM,TIP_OUT,-15.00,Front Box Cash Drawer,,,Tips paid out from shift review.,Martina Ovalle ,Mery Rodriguez
2919 Blanco Rd,800000030636254357,10/11/25 1:59 PM,TIP_OUT,-1.63,Front Box Cash Drawer,,,Tips paid out from shift review.,AM CASHIER,AM CASHIER
2919 Blanco Rd,800000030636265686,10/11/25 1:59 PM,CLOSE_OUT_EXACT,0.00,Front Box Cash Drawer,,,Close out balance matches expected balance,AM CASHIER,
2919 Blanco Rd,800000030636744061,10/11/25 2:06 PM,TIP_OUT,-63.00,Drive Thru Cash Drawer,,,Tips paid out from shift review.,Cin Cin,Cin Cin
2919 Blanco Rd,800000030636753273,10/11/25 2:07 PM,CLOSE_OUT_EXACT,0.00,Drive Thru Cash Drawer,,,Close out balance matches expected balance,Cin Cin,
2919 Blanco Rd,800000030637100535,10/11/25 2:12 PM,CASH_PAYMENT,8.90,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030637523257,10/11/25 2:19 PM,CASH_PAYMENT,9.84,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030639033084,10/11/25 2:44 PM,CASH_PAYMENT,24.88,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030640198340,10/11/25 3:04 PM,CASH_PAYMENT,7.31,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030641073219,10/11/25 3:18 PM,CASH_PAYMENT,11.90,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030642266495,10/11/25 3:37 PM,CASH_PAYMENT,3.78,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030644190400,10/11/25 4:07 PM,CASH_PAYMENT,36.10,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030645794296,10/11/25 4:29 PM,CASH_PAYMENT,82.75,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030647466314,10/11/25 4:51 PM,CASH_PAYMENT,31.37,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030648039219,10/11/25 4:58 PM,CASH_PAYMENT,12.96,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030652807560,10/11/25 5:53 PM,CASH_PAYMENT,37.49,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030652876891,10/11/25 5:54 PM,CASH_PAYMENT,13.88,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030656121138,10/11/25 6:30 PM,CASH_PAYMENT,8.40,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030656378156,10/11/25 6:32 PM,CASH_PAYMENT,16.21,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030656835561,10/11/25 6:38 PM,CASH_PAYMENT,10.81,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030657379388,10/11/25 6:44 PM,CASH_PAYMENT,21.68,Front Box Cash Drawer (2),,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030657768987,10/11/25 6:48 PM,CASH_PAYMENT,21.17,Drive Thru Cash Drawer (2),,,Cash payment,samantha lopez,
2919 Blanco Rd,800000030663564407,10/11/25 8:02 PM,TIP_OUT,-7.00,Drive Thru Cash Drawer (2),,,Tips paid out from shift review.,samantha lopez,samantha lopez
2919 Blanco Rd,800000030663567078,10/11/25 8:02 PM,CLOSE_OUT_EXACT,0.00,Drive Thru Cash Drawer (2),,,Close out balance matches expected balance,samantha lopez,
2919 Blanco Rd,800000030663726418,10/11/25 8:04 PM,TIP_OUT,-61.63,Front Box Cash Drawer (2),,,Tips paid out from shift review.,Cinthia Patlan,Mery Rodriguez
2919 Blanco Rd,800000030663848401,10/11/25 8:06 PM,CLOSE_OUT_EXACT,0.00,Front Box Cash Drawer (2),,,Close out balance matches expected balance,AM CASHIER,
