Location,Entry Id,Created Date,Action,Amount,Cash Drawer,Payout Reason,No Sale Reason,Comment,Employee,Employee 2
2919 Blanco Rd,800000030677685657,10/12/25 9:45 AM,CASH_PAYMENT,2.15,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030677722910,10/12/25 9:46 AM,CASH_PAYMENT,21.43,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030677898985,10/12/25 9:52 AM,CASH_PAYMENT,5.93,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030677937759,10/12/25 9:53 AM,VOID_CASH_PAYMENT,-5.93,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030677939581,10/12/25 9:53 AM,CASH_PAYMENT,8.91,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030677966218,10/12/25 9:54 AM,CASH_PAYMENT,17.56,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030678141607,10/12/25 9:59 AM,CASH_PAYMENT,10.37,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030678511043,10/12/25 10:09 AM,CASH_PAYMENT,4.30,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030678555931,10/12/25 10:10 AM,CASH_PAYMENT,4.63,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030678777965,10/12/25 10:16 AM,NO_SALE,0.00,Drive Thru Cash Drawer,,Making Change - Customer,,Cin Cin,
2919 Blanco Rd,800000030679289128,10/12/25 10:29 AM,CASH_PAYMENT,15.31,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030679536650,10/12/25 10:35 AM,CASH_PAYMENT,6.21,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030679695690,10/12/25 10:38 AM,CASH_PAYMENT,8.61,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030679702820,10/12/25 10:38 AM,CASH_PAYMENT,23.90,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030679838387,10/12/25 10:41 AM,CASH_PAYMENT,15.44,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030679876448,10/12/25 10:42 AM,CASH_PAYMENT,7.07,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030679966563,10/12/25 10:44 AM,CASH_PAYMENT,29.13,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030680399208,10/12/25 10:54 AM,CASH_PAYMENT,9.12,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030680434454,10/12/25 10:55 AM,CASH_PAYMENT,7.56,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030680923275,10/12/25 11:04 AM,CASH_PAYMENT,2.70,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030680999007,10/12/25 11:06 AM,CASH_PAYMENT,6.46,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030681132851,10/12/25 11:08 AM,CASH_PAYMENT,27.26,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030681144639,10/12/25 11:09 AM,CASH_PAYMENT,14.56,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030681165594,10/12/25 11:09 AM,CASH_PAYMENT,4.63,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030681320595,10/12/25 11:12 AM,CASH_PAYMENT,13.34,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030682440573,10/12/25 11:31 AM,CASH_PAYMENT,8.62,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030682585584,10/12/25 11:34 AM,CASH_PAYMENT,18.26,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030682698184,10/12/25 11:36 AM,CASH_PAYMENT,16.30,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030683091715,10/12/25 11:42 AM,CASH_PAYMENT,4.96,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030683227161,10/12/25 11:45 AM,CASH_PAYMENT,23.13,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030683464020,10/12/25 11:49 AM,CASH_PAYMENT,31.94,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030683495858,10/12/25 11:49 AM,CASH_PAYMENT,14.01,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030683775732,10/12/25 11:54 AM,CASH_PAYMENT,7.57,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030684105576,10/12/25 11:59 AM,CASH_PAYMENT,11.21,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030684726883,10/12/25 12:09 PM,CASH_PAYMENT,6.46,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030684736845,10/12/25 12:09 PM,CASH_PAYMENT,20.53,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030684830889,10/12/25 12:10 PM,CASH_PAYMENT,241.21,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030684949972,10/12/25 12:12 PM,CASH_PAYMENT,14.37,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030685206789,10/12/25 12:16 PM,CASH_PAYMENT,21.62,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030686398272,10/12/25 12:34 PM,CASH_PAYMENT,2.15,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030686437897,10/12/25 12:35 PM,CASH_PAYMENT,5.39,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030686696704,10/12/25 12:38 PM,CASH_PAYMENT,0.77,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030686792557,10/12/25 12:40 PM,CASH_PAYMENT,20.92,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030687218684,10/12/25 12:47 PM,CASH_PAYMENT,12.31,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030687621931,10/12/25 12:53 PM,CASH_PAYMENT,4.31,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030689832753,10/12/25 1:28 PM,CASH_PAYMENT,13.07,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030690057930,10/12/25 1:32 PM,CASH_PAYMENT,6.47,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030690389768,10/12/25 1:37 PM,CASH_PAYMENT,5.39,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030690448937,10/12/25 1:38 PM,CASH_PAYMENT,0.81,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030690506591,10/12/25 1:39 PM,CASH_PAYMENT,19.01,Drive Thru Cash Drawer,,,Cash payment,Cin Cin,
2919 Blanco Rd,800000030690799504,10/12/25 1:44 PM,TIP_OUT,-70.00,Drive Thru Cash Drawer,,,Tips paid out from shift review.,Cin Cin,Cin Cin
2919 Blanco Rd,800000030690804515,10/12/25 1:44 PM,CLOSE_OUT_EXACT,0.00,Drive Thru Cash Drawer,,,Close out balance matches expected balance,Cin Cin,
2919 Blanco Rd,800000030690911000,10/12/25 1:46 PM,CASH_PAYMENT,21.92,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030692330382,10/12/25 2:11 PM,CASH_PAYMENT,2.15,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030692424983,10/12/25 2:12 PM,CASH_PAYMENT,4.28,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030692658407,10/12/25 2:16 PM,CASH_PAYMENT,16.84,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030693203710,10/12/25 2:26 PM,CASH_PAYMENT,38.29,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030693284368,10/12/25 2:28 PM,CASH_PAYMENT,8.65,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030694041807,10/12/25 2:41 PM,CASH_PAYMENT,15.09,Front Box Cash Drawer,,,Cash payment,AM CASHIER,
2919 Blanco Rd,800000030695191761,10/12/25 3:03 PM,TIP_OUT,-198.65,Front Box Cash Drawer,,,Tips paid out from shift review.,Martina Ovalle ,Martina Ovalle 
2919 Blanco Rd,800000030695369992,10/12/25 3:06 PM,TIP_OUT,-21.00,Front Box Cash Drawer,,,Tips paid out from shift review.,Maria  Salazar,Maria  Salazar
2919 Blanco Rd,800000030695396098,10/12/25 3:07 PM,CLOSE_OUT_EXACT,0.00,Front Box Cash Drawer,,,Close out balance matches expected balance,AM CASHIER,
